PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,,relevant?
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726661567796727887,Large protest in Sultan Qaboos Grand Mosque in #Oman in solidarity with #Gaza and the Palestinian resistance.,QudsNen,10,294,705,20K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726660424316187135,The first moments following the brutal Israeli bombardment on residential areas in western Khan Yunis in the south of #Gaza.,QudsNen,36,1.2K,1.1K,35K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726659645035381139,"Despite efforts by the Israeli lobby to cancel the show, Pink Floyd's Roger Waters performed in #Uruguay, wearing a Kufiyyah and calling for stopping the Israeli genocide in #Gaza.",QudsNen,16,690,1.5K,40K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726656624469868636,"Media coverage: ""Al Qassam Brigades says its fighters destroyed 60 Israeli military vehicles in 72 hours, including 10 personnel carriers, adding that the Israelis bomb their own vehicles from the air when they fail to withdraw them."" #Breaking",QudsNen,16,290,571,28K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726655136573931802,"Dozens of Palestinians take part in the funeral of Muhammad Ali Oweis, who was killed by Israeli forces today in the #WestBank city of #Jenin. The Israeli army killed 215 civilians in the West Bank in the past 44 days.",QudsNen,20,886,1K,103K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726652485178216594,#BREAKING| Casualties reported in Israeli strikes on western Khan Yunis in southern #Gaza.,QudsNen,20,669,609,24K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721278863215349930,"In the past month more then 9,000 rockets have been fired at Israeli civilians. At 10:00PM this evening rocket alarms sounded across central Israel. Make no mistake. Every rocket is meant to kill.We will do whatever is necessary to protect our families.",Israel,2.3K,3.1K,8.6K,532K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721191667808559453,Breaking: Footage of Hamas terrorists opening fire at Israeli forces from the Sheikh Hamed hospital in Gaza. Hamas continues to intentionally harm civilians in Gaza by exploiting hospitals for terror purposes. @IDF,Israel,1.7K,3.4K,7.3K,514K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721189603116225021,The magazine cover above is satire and illustrative but you know what is very real?   The bank accounts of Hamas leaders filled with billions of dollars at the expense of innocent civilians in Gaza.,Israel,238,150,604,63K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721182829516669257,"This is your daily reminder that Hamas leaders like Ismail Haniyeh, are flying around on private jets, living abroad in five star hotels and are worth BILLIONS OF DOLLARS, all while half of Gaza's population lives under the poverty line. Being a mass-murdering terrorist pays.",Israel,2.3K,5.1K,11K,501K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726722548854046750,Joe Biden said he believed a hostage deal was close to completion as the war cabinet met in Tel Aviv on Monday night with family representatives of the over 239 people held captive by Hamas.,Jerusalem_Post,9,6,18,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726718281342701836,New York State Senator Julia Salazar distanced herself from online posts by two of her staffers that appeared to praise or endorse Hamas’ October 7 attack on Israel.,Jerusalem_Post,16,10,27,8.2K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726714785121587480,TOMER YAAKOV MIZRACHI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,21,78,327,9.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726714577369571616,"60 Canadian Jewish leaders have come to Israel on a solidarity visit. The head of the Montreal Jewish Federation says Canadian Jews will not be intimidated, and will remain a strong Jewish community.",Jerusalem_Post,10,11,80,8.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726711261881372984,Energy security adviser Amos Hochstein visited Israel as the US works to manage cross-border tensions with Hezbollah and the growing conflict with the Houthis in Yemen.  @tovahlazaroff reports: http://bit.ly/3QQuIv1: Reuters/Mohamed Azakir,Jerusalem_Post,6,3,14,8.5K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726710295715082723,"The Michigan home of Rahm Emanuel, former Chicago Mayor and current US ambassador to Japan, was defaced with the word ""Nazis"" spray-painted on its fence.",Jerusalem_Post,10,32,55,24K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726706218847424693,"A Spanish politician who said that Palestinians have “the right to resist after decades of occupation” on October 7, was named Spain’s minister of children and youth on Monday.#Spain #October7massacre #Palestinians",Jerusalem_Post,540,1.8K,2.2K,177K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726699685631738071,SGT. OR MIZRACHI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,16,44,270,9.4K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726699567784304655,President Joe Biden's energy security adviser Amos Hochstein visited Israel on Monday as the US pushed to contain the cross-border violence with Hezbollah on the IDF Israel’s northern border and the budding conflict with the Houthis in Yemen.,Jerusalem_Post,9,11,16,8.4K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726697708160000275,"For a few years eight decades ago, Shanghai was home to an outpost of what would become BBYO, the global Jewish youth movement.#Jewish #Asia #Youth",Jerusalem_Post,5,7,19,8.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721074264671994178,Putting this message out into the universe with the hope that it reaches @taylorswift13.Roni (19) Eshel who is a huge Swiftie has been missing since the October 7th Massacre.It would mean the world to Roni's family if Taylor would use her platform to call for Roni's return.,Israel,3.5K,7.8K,10K,5.4M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720867847717474614,,Israel,941,802,3.8K,256K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720859676814770280,Earlier today Hamas terrorists fired mortars and anti tank missiles at @IDF troops who operated to open the Salah Al-Din humanitarian route for the evacuation of residents from northern Gaza southwards. This incident further proves that Hamas is exploiting innocent Gazans and…,Israel,1.9K,2.2K,5.7K,401K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720804066404532539,Thank you @MSNBC BRING OUR FAMILIES HOME,Israel,2K,2.5K,9.7K,242K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720777320812712038,Right now more than 200 families in Israel have a seat empty at their Shabbat tables anxiously waiting for their loved ones held hostage in Gaza to return home. Thank you to our friends around the world for keeping them in your prayers .,Israel,2.7K,3.9K,15K,391K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720774965652251021,The magazine cover above is satire and illustrative but you know what is very real? The bank accounts of Hamas leaders filled with billions of dollars at the expense of innocent civilians in Gaza.,Israel,458,308,1.8K,145K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720770584592646211,"Ofir Sarfati was celebrating his 27th birthday together with his partner Shuval at the Nova Music Festival. Before he was kidnapped by Hamas terrorists, he managed to save Shuval and her friend. He is currently being held hostage in Gaza.",Israel,1.4K,3.4K,10K,277K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720764211561734565,Congratulations to Hamas leader Khaled Mashal on reaching a net worth of 5 BILLION dollars while more than half of his own citizens in Gaza live under the poverty line. It pays to be a mass murderer terrorist .,Israel,5.3K,13K,36K,2.2M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720735795563110433,* the footage is from a police officer not an idf soldier,Israel,103,82,747,86K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726642433696350598,"Israeli reserve pilot Col. Nof Erez describes #Israel's army's reaction on Oct. 7 as ""MASS HANNIBAL.""#Israel started a genocide in #Gaza, killing over 13,000 civilians, nearly half of them children, using Oct. 7 as a pretext, claiming that Hamas killed Israeli civilians.",QudsNen,32,381,363,25K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726639607402373310,"#BREAKING| Media coverage: ""Al Qassam Brigades announced firing the largest missile barrage in 44 days at Tel Aviv in retaliation for #Israel's targeting of civilians in #Gaza.""",QudsNen,85,757,1.7K,140K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726631203481260480,"Dr. Jamil Samir Agha.Doctor in the Faculty of Software Engineering - University of Palestine.The occupation killed his two children, along with their grandmother, four martyrs from the same family, and several wounded in the bombing of their crowded house. #Gaza #Israel",QudsNen,54,2.3K,2.7K,63K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726629652637315167,"Israeli opposition leader Yair Lapid: ""The majority of the 12,000 dead Palestinians were Terrorists.""  More than 5,000 children barbarically have been killed, even the kids are ""Terrorists""?",QudsNen,432,2K,2.1K,126K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726625014118822161,"57.5% of Israelis said that they believed the #Israel Defense Forces (IDF) were using too little firepower in #Gaza, 36.6% said the IDF was using an appropriate amount of firepower, while just 1.8% said they believed the IDF was using too much fire power"" Between Oct 23-28th.",QudsNen,84,494,510,46K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726619658797916322,"""May God help me be a mother, a sister, and a father to my siblings."" Touching words from a Palestinian girl who lost her parents to the Israeli airstrikes. #Gaza #Israel",QudsNen,116,2.2K,3.1K,76K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726617750561517883,"Director of the World Health Organization: ""We are horrified by the attack on the Indonesian hospital in #Gaza."" #Israel",QudsNen,82,404,613,24K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726617723428630708,A massive demonstration in the Moroccan city of Tangier in support of #Gaza.,QudsNen,20,395,862,22K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726615332834717775,"#Breaking | Al Jazeera correspondent reports 4 martyrs in an Israeli airstrike targeting a house in the Al-Mughraqa area, central #Gaza Strip. #Israel",QudsNen,16,172,234,13K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726609224455913888,"Euro-Mediterranean Human Rights Monitor: Israel intentionally destroys archaeological monuments in Gaza, targeting the cultural heritage of humanity.#Gaza #Israel",QudsNen,16,247,293,16K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726604474540851470,African Union President: There is no excuse for Israel to bomb the #Gaza Strip. #Israel,QudsNen,17,189,355,15K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726598064172154962,"Ministry of Health in Gaza Spokesman: -Those trapped inside Shifa complex face a dire situation without water, electricity, or food. -Communication loss among hospitals obstructs information updates. #Gaza #Israel.",QudsNen,20,343,343,18K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726592056146166004,The Israeli occupation forces targeted displaced people in a UNRWA school in Bureij camp today. #Gaza #Israel,QudsNen,35,727,608,22K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726591367332401428,A 5-year-old child was beheaded by Israeli air strikes. #Gaza #Israel,QudsNen,65,1.2K,1.3K,38K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726587933023695257,"Media Coverage: ""Hezbollah launched kamikaze drones towards the occupation sites in northern occupied Palestine."" #Lebanon #Israel",QudsNen,17,176,420,23K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720726277865320616,"Disturbing images Four weeks ago today, 200+ young Israelis were butchered by Hamas terrorists at the Nova music festival.This is what the aftermath looked like through the eyes of an IDF soldier who came to rescue survivors. Don’t look away.",Israel,1.9K,5K,9.5K,865K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/4/2023,https://twitter.com/Israel/status/1720721025988448412,This is the fourth Shabbat that 240+ of   our loved ones are being held hostage in Gaza. Each one of them has a name.Each one of them has a family.Each one of them has dreams. BRING THEM HOME.,Israel,2.3K,5.7K,15K,428K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720451872610295870,"This Shabbat, millions of Jews will gather around the Shabbat table and recite a special prayer for the Israeli hostages who are spending their fourth Shabbat in Gaza without their families. May our prayers reach them wherever they are. #BringThemHomeThank you to Miri…",Israel,2.8K,1.6K,5.8K,270K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726691935577092250,"What is IDF Intelligence Unit 504, which on Monday disclosed its critical involvement in helping learn about Hamas’s abuse of Gazan hospitals, specifically, and in helping IDF ground forces be effective in Gaza, more broadly?#IDF #Intelligence #spy",Jerusalem_Post,20,16,45,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726689690240385234,"There are 37% of Jewish college students in the United States who report feeling compelled to hide their Jewish identity due to safety concerns, according to a new survey from Hillel International.@ZvikaKlein #UnitedStates #Campus #Antisemitism",Jerusalem_Post,15,42,66,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726684335581843895,RAZ MIZRACHI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,28,93,411,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726675917362315618,"The Palestinian Authority’s Foreign Ministry deleted a statement it published on the web on Sunday, denying that Hamas killed at least 350 partygoers at the Re'im music festival massacre.#Hamas #Gaza #Palestinians",Jerusalem_Post,18,25,52,9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726673629151437181,"#Hamas leader, Ismail Haniyeh, spoke with the secretary general of the #PalestinianIslamicJihad, Ziad Nachala on Monday evening about war developments and the #HostageDeal issues, according to Israeli media.Read more about it here:",Jerusalem_Post,5,10,19,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726671207914000764,The Iranian-backed Houthis have openly threatened Israel numerous times since the Hamas attack on Israel on October 7. This is part of a wider campaign across the region by Iranian-backed proxies to threaten Israel.,Jerusalem_Post,8,26,45,9.5K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.72E+18,11/5/2023,https://twitter.com/Israel/status/1721135249852162538,"This evening we will mark 30 days since more than 1,400 of our loved ones were murdered by Hamas terrorists. Please join President @Isaac_Herzog and our entire country at 6PM (Israel time) in lighting a candle in their memory.Tag us and share your photos using the…",Israel,1.1K,1.3K,4.5K,271K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726669345814876393,ELIRAN MIZRACHI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,20,74,342,9.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726666751986094431,"Some 45 days after the Hamas massacre, the dining hall on Kibbutz Be'eri reopened on Monday, according to Kan news.#Hamas #October7massacre #Rebuilding",Jerusalem_Post,9,9,40,8.1K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726663507897384965,"What is IDF intelligence Unit 504, which on Monday disclosed its critical involvement in helping learn about Hamas’s abuse of Gazan hospitals? @jeremybob1 reports.",Jerusalem_Post,12,12,38,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726654564060045473,"Deputy Knesset Speaker Nissim Vaturi doubled down on his call to ""burn Gaza"" in an interview with 103 FM on Monday.#Gaza #Hamas #Knesset",Jerusalem_Post,17,10,18,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726653977079808104,"IDF fighter jets struck Hezbollah military infrastructure in response to attacks from the Lebanese terror group on Monday, the IDF announced.",Jerusalem_Post,11,24,102,9.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726582283690246597,Director-General of the Ministry of Health in #Gaza: The Israeli occupation insists on the policy of displacing the people of Gaza to Egypt by destroying all aspects of life in Gaza We cannot evacuate or count the victims of the ongoing Israeli genocide  The…,QudsNen,23,543,480,29K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726581055660953944,"The scene this morning at a hospital yard in Deir el-Balah, the central Gaza Strip, on day 45 of the Israeli genocide campaign.",QudsNen,27,1.2K,1K,26K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726578364813566100,"The cheerful twins, Dima and Rima Adnan Haddad, 5, are among the countless victims of the ongoing Israeli genocide in #Gaza.#GazaGenocide",QudsNen,31,580,752,23K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726575678219231626,"Sirens are blaring in some colonial Israeli settlements near the border with Lebanon, amid reports of over 25 projectiles fired from Lebanon in response to the ongoing Israeli genocide in Gaza.",QudsNen,14,166,292,27K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726574592599232720,"Israeli occupation soldiers sheltered inside a Merkava tank blow up a civilian building in Gaza shouting ""for the memory of the victims.. we will avenge their blood"".",QudsNen,157,943,1K,70K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726572434000650261,Casualties among innocent civilians in an Israeli airstrike which destroyed two homes in southern #Gaza this afternoon.,QudsNen,15,429,381,16K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726571391829311513,7-year-old Jenan Omar Haddad is one of the countless victims of the ongoing Israeli genocide in #Gaza.,QudsNen,32,915,1.4K,35K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726568887779512640,"The children of #Gaza are not only dying as a result of Israeli bombardment, but also from starvation caused by the depletion of food, potable water and medical supplies amid Israel's closure of all border crossings with Gaza.Abdel Fattah El-Sisi's Egypt is also blocking the…",QudsNen,90,1.7K,1.7K,64K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726566021840978328,"A bereaved mother desperately looks for her sons who were murdered in an Israeli airstrike on an UNRWA-run school in Bureij, central Gaza.",QudsNen,19,355,358,15K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/20/2023,https://twitter.com/QudsNen/status/1726563262622232788,"""We were making food when an Israeli bomb hit us,"" says this little girl who was in a UN-run school in Bureij refugee camp, central Gaza, when Israel attacked the school with bombs, killing 12 civilians and injuring more.",QudsNen,27,1K,1K,28K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720446281917562967,Shabbat Shalom to the brave Israelis from northern and southern IsraelShabbat Shalom to the 9 million resilient Israelis Shabbat shalom to the brave men and women protecting our country Shabbat shalom to our Jewish brothers and sisters around the world,Israel,2.6K,1.6K,11K,404K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720443260680712487,"This Shabbat, millions of Jews will gather around the Shabbat table and recite a special prayer for the Israeli hostages who are spending their fourth Shabbat in Gaza without their families. May our prayers reach them wherever they are. #BringThemHome",Israel,1K,1.4K,5.4K,230K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720428598018945077,"Hero. On October 7th, Hamas terrorists broke into 28 year old Ariel Livia’s home.He helped his entire family escape before terrorists murdered him, May his memory be a blessing.",Israel,2.5K,5.2K,21K,650K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720410650336170229,Thank you,Israel,10,,24,4.2K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720410526637830397,Thank you,Israel,13,3,17,4.6K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/3/2023,https://twitter.com/Israel/status/1720404211643400298,"Dear citizens of Israel, You have been our light during these very difficult times. עם ישראל חי  יגל אושרי",Israel,2K,2K,10K,262K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720197630607659483,Deni  דני Thank you Am Yisrael Chai,Israel,1.5K,1.8K,15K,306K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720165917424783436,This is horrific.,Israel,3.7K,4.4K,12K,659K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,11/2/2023,https://twitter.com/Israel/status/1720157534814699541,BRING OUR CHILDREN HOME,Israel,2.8K,8.2K,22K,526K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726653167721718131,"Twenty-two-year-old Dvir is a combat medic from the Nahal Brigade, who lives with his family in Gush Etzion. During the first days of the war against Hamas, he was hit in his leg by shrapnel from a mortar shell in his leg.#Hamas #Gaza #Medical",Jerusalem_Post,8,9,29,7.1K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726649142615879741,"Any licensed doctor will be able to determine degrees of disability for people wounded in terrorist attacks, according to a law that was passed in Knesset on Monday evening.@AriellaMarsden #TerrorVictims #Knesset #Vaturi",Jerusalem_Post,2,9,24,7.1K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726647071338635567,"A new settlement to be built in the Negev was chosen to be named after Ofir Liebstein, the former head of the Saar Negev Regional Council, murdered during the October 7 massacre.#Israel | #October7massacre",Jerusalem_Post,8,12,34,8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726646586850381992,Prime Minister Benjamin Netanyahu seeks to pass a law that would make it illegal for censorship to approve the publication of leaked conversations from cabinet meetings.#Knesset #Gaza #BenGvir,Jerusalem_Post,6,8,24,6.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726645145528123881,"Shortly after the October 7 Hamas massacre on Israel’s southern border, it became clear quite quickly that it was the first event of its kind that was almost wholly documented digitally.@jsudireports #October7massacre #Hamas #archives",Jerusalem_Post,3,12,27,6.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726644418407801309,"Two Hamas terrorists who infiltrated Israel from Gaza during the October 7 terror attacks were arrested in the Arab city of Rahat two weeks ago - more than one month after the attacks, it was revealed on Monday.",Jerusalem_Post,31,120,319,18K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726641331890737358,"Shrapnel from a rocket struck a vehicle in Holon on Monday night, as a huge barrage of rockets hit central Israel.",Jerusalem_Post,15,15,28,8.5K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726639216644485200,"LIVE NOW: Today's Daily Analysis with @yaakovkatz, Senior Fellow, JPPI; @MatanKahana  Member of Knesset; former Minister of Religious Services; Prof. @GilTroy, Senior Fellow, JPPI; Dana Fahn Luzon, Fellow, JPPI. Join us >>>",Jerusalem_Post,4,6,10,6.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726632927612776511,Prime Minister Benjamin Netanyahu and Finance Minister Bezalel Smotrich agreed on a second five-year term for Bank of Israel Governor Amir Yaron.#Israel,Jerusalem_Post,3,15,30,7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726631790859919867,An Israeli rabbi from the haredi (ultra-Orthodox) community has drawn criticism for his response to a question regarding the correct esteem in which soldiers fighting in Gaza should be held by the conservative community.#Judaism #Rabbi #IDF,Jerusalem_Post,3,9,11,6.6K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/20/2023,https://twitter.com/Jerusalem_Post/status/1726630820268704086,The economic fallout from the recent conflict with Hamas is becoming increasingly apparent as Israel grapples with a surge in unemployment.@ZachyHennessey #unemployment #jobs #GazaWar,Jerusalem_Post,6,3,20,6.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
